Geo_FIPS	Geo_NAME	Geo_QName	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_FILEID	Geo_LOGRECNO	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATECE	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_PLACESE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIANHHFP	Geo_AIHHTLI	Geo_AITSCE	Geo_AITS	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MACC	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_UACP	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_VTD	Geo_ZCTA3	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_TAZ	Geo_UGA	Geo_PUMA5	Geo_PUMA1	Geo_GEOID	Geo_BTTR	Geo_BTBG	Geo_AREALAND	Geo_AREAWATR	SE_T001_001	SE_T002_001	SE_T002_002	SE_T002_003	SE_T003_001	SE_T003_002	SE_T003_003	PCT_SE_T003_002	PCT_SE_T003_003	SE_T007_001	SE_T007_002	SE_T007_003	SE_T007_004	SE_T007_005	SE_T007_006	SE_T007_007	SE_T007_008	SE_T007_009	SE_T007_010	SE_T007_011	SE_T007_012	SE_T007_013	PCT_SE_T007_002	PCT_SE_T007_003	PCT_SE_T007_004	PCT_SE_T007_005	PCT_SE_T007_006	PCT_SE_T007_007	PCT_SE_T007_008	PCT_SE_T007_009	PCT_SE_T007_010	PCT_SE_T007_011	PCT_SE_T007_012	PCT_SE_T007_013	SE_T021_001	SE_T036_001	SE_T036_002	SE_T036_003	PCT_SE_T036_002	PCT_SE_T036_003	SE_T083_001
"54013"	"Calhoun County, West Virginia"	"Calhoun County, West Virginia"	"wv"	"050"	"00"	"ACSSF"	"0000019"	""	""	""	""	"54"	"013"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US54013"	""	""	"723252434"	"3704539"	7482	7482	26.79326	279.249330884931	280.6797	279.2493	1.430331	99.49	0.51	7482	386	402	421	255	577	665	863	1101	1234	925	420	233	5.16	5.37	5.63	3.41	7.71	8.89	11.53	14.72	16.49	12.36	5.61	3.11	2.56	3042	0	3042	0	100	20640
"54015"	"Clay County, West Virginia"	"Clay County, West Virginia"	"wv"	"050"	"00"	"ACSSF"	"0000020"	""	""	""	""	"54"	"015"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US54015"	""	""	"885617251"	"4862445"	9033	9033	26.41701	341.938758017412	343.8162	341.9388	1.877401	99.45	0.55	9033	511	572	593	383	624	896	1122	1282	1367	992	542	149	5.66	6.33	6.56	4.24	6.91	9.92	12.42	14.19	15.13	10.98	6	1.65	2.66	3024	0	3024	0	100	16980
"54017"	"Doddridge County, West Virginia"	"Doddridge County, West Virginia"	"wv"	"050"	"00"	"ACSSF"	"0000021"	""	""	""	""	"54"	"017"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US54017"	""	""	"828070519"	"1958441"	8363	8363	26.15728	319.719831906557	320.476	319.7198	0.7561584	99.76	0.24	8363	345	470	527	239	837	982	976	1299	1255	907	434	92	4.13	5.62	6.3	2.86	10.01	11.74	11.67	15.53	15.01	10.85	5.19	1.1	2.95	2896	0	2896	0	100	19703
"54019"	"Fayette County, West Virginia"	"Fayette County, West Virginia"	"wv"	"050"	"00"	"ACSSF"	"0000022"	""	""	""	""	"54"	"019"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US54019"	""	""	"1713494053"	"17519186"	45192	45192	68.30881	661.583766411273	668.348	661.5837	6.764196	98.99	1.01	45192	2670	2553	2592	1585	3348	5124	5645	6056	7120	4915	2380	1204	5.91	5.65	5.74	3.51	7.41	11.34	12.49	13.4	15.76	10.88	5.27	2.66	2.43	17887	8	17879	0.04	99.96	20286
"54021"	"Gilmer County, West Virginia"	"Gilmer County, West Virginia"	"wv"	"050"	"00"	"ACSSF"	"0000023"	""	""	""	""	"54"	"021"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US54021"	""	""	"876717634"	"4082111"	8497	8497	25.10173	338.502584567959	340.0787	338.5026	1.576112	99.54	0.46	8497	333	453	195	228	1268	1320	1232	1157	1017	689	440	165	3.92	5.33	2.29	2.68	14.92	15.53	14.5	13.62	11.97	8.11	5.18	1.94	2.46	3015	0	3015	0	100	17361
"54023"	"Grant County, West Virginia"	"Grant County, West Virginia"	"wv"	"050"	"00"	"ACSSF"	"0000024"	""	""	""	""	"54"	"023"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US54023"	""	""	"1236390684"	"7545524"	11770	11770	24.65577	477.373121419868	480.2865	477.3731	2.913343	99.39	0.61	11770	603	604	674	428	917	1151	1328	1732	1722	1574	669	368	5.12	5.13	5.73	3.64	7.79	9.78	11.28	14.72	14.63	13.37	5.68	3.13	2.8	5175	0	5175	0	100	20648
"54025"	"Greenbrier County, West Virginia"	"Greenbrier County, West Virginia"	"wv"	"050"	"00"	"ACSSF"	"0000025"	""	""	""	""	"54"	"025"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US54025"	""	""	"2640889622"	"12578200"	35580	35580	34.89421	1019.65321847051	1024.51	1019.653	4.856471	99.53	0.47	35580	1818	1746	2167	1280	2510	3994	4090	4920	5408	4338	2559	750	5.11	4.91	6.09	3.6	7.05	11.23	11.5	13.83	15.2	12.19	7.19	2.11	2.34	15073	3	15070	0.02	99.98	23204
"54027"	"Hampshire County, West Virginia"	"Hampshire County, West Virginia"	"wv"	"050"	"00"	"ACSSF"	"0000026"	""	""	""	""	"54"	"027"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US54027"	""	""	"1658614732"	"10922070"	23455	23455	36.62585	640.39477557425	644.6118	640.3948	4.217035	99.35	0.65	23455	1114	1387	1371	941	1722	2366	2783	3502	3738	2847	1220	464	4.75	5.91	5.85	4.01	7.34	10.09	11.87	14.93	15.94	12.14	5.2	1.98	2.29	9700	0	9700	0	100	19997
"54029"	"Hancock County, West Virginia"	"Hancock County, West Virginia"	"wv"	"050"	"00"	"ACSSF"	"0000027"	""	""	""	""	"54"	"029"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US54029"	""	""	"213957141"	"13879330"	30024	30024	363.4457	82.6093155643964	87.96815	82.60931	5.35884	93.91	6.09	30024	1503	1592	1697	1154	2001	3104	3685	4312	4934	3212	1924	906	5.01	5.3	5.65	3.84	6.66	10.34	12.27	14.36	16.43	10.7	6.41	3.02	2.32	14434	0	14434	0	100	24041
"54031"	"Hardy County, West Virginia"	"Hardy County, West Virginia"	"wv"	"050"	"00"	"ACSSF"	"0000028"	""	""	""	""	"54"	"031"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US54031"	""	""	"1508194649"	"5617193"	13942	13942	23.94228	582.317249346329	584.4861	582.3173	2.16881	99.63	0.37	13942	757	702	807	562	943	1590	1722	2093	2037	1647	714	368	5.43	5.04	5.79	4.03	6.76	11.4	12.35	15.01	14.61	11.81	5.12	2.64	2.59	6549	0	6549	0	100	21956
"54033"	"Harrison County, West Virginia"	"Harrison County, West Virginia"	"wv"	"050"	"00"	"ACSSF"	"0000029"	""	""	""	""	"54"	"033"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US54033"	""	""	"1077454917"	"1320319"	68775	68775	165.3215	416.00770968823	416.5175	416.0077	0.509778	99.88	0.12	68775	4006	4211	4025	2569	5175	8418	8648	9542	9989	6792	3800	1600	5.82	6.12	5.85	3.74	7.52	12.24	12.57	13.87	14.52	9.88	5.53	2.33	2.46	32326	22	32304	0.07	99.93	25702
"54035"	"Jackson County, West Virginia"	"Jackson County, West Virginia"	"wv"	"050"	"00"	"ACSSF"	"0000030"	""	""	""	""	"54"	"035"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US54035"	""	""	"1202677932"	"18836099"	29199	29199	62.88056	464.356548370108	471.6292	464.3565	7.272659	98.46	1.54	29199	1627	1954	1677	1116	2204	3170	3563	4101	4196	3038	1696	857	5.57	6.69	5.74	3.82	7.55	10.86	12.2	14.05	14.37	10.4	5.81	2.94	2.59	11785	0	11785	0	100	22591
"54037"	"Jefferson County, West Virginia"	"Jefferson County, West Virginia"	"wv"	"050"	"00"	"ACSSF"	"0000031"	""	""	""	""	"54"	"037"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US54037"	""	""	"543006593"	"5216623"	55531	55531	264.8672	209.656026205527	211.6702	209.656	2.014149	99.05	0.95	55531	3175	3623	3798	2168	5077	6291	7425	8734	7496	4948	2085	711	5.72	6.52	6.84	3.9	9.14	11.33	13.37	15.73	13.5	8.91	3.75	1.28	2.62	29404	52	29352	0.18	99.82	32227
"54039"	"Kanawha County, West Virginia"	"Kanawha County, West Virginia"	"wv"	"050"	"00"	"ACSSF"	"0000032"	""	""	""	""	"54"	"039"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US54039"	""	""	"2335215666"	"24056487"	189636	189636	210.3253	901.631828410016	910.9201	901.6318	9.288262	98.98	1.02	189636	10628	10902	10566	6603	14808	23429	23247	25761	29244	19256	10967	4225	5.6	5.75	5.57	3.48	7.81	12.35	12.26	13.58	15.42	10.15	5.78	2.23	2.28	89253	87	89166	0.1	99.9	28030
"54041"	"Lewis County, West Virginia"	"Lewis County, West Virginia"	"wv"	"050"	"00"	"ACSSF"	"0000033"	""	""	""	""	"54"	"041"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US54041"	""	""	"1002071716"	"7108412"	16422	16422	42.44485	386.902079855196	389.6467	386.9021	2.744573	99.3	0.7	16422	998	936	904	547	1204	1869	2021	2368	2372	1899	910	394	6.08	5.7	5.5	3.33	7.33	11.38	12.31	14.42	14.44	11.56	5.54	2.4	2.47	6640	4	6636	0.06	99.94	20954
"54043"	"Lincoln County, West Virginia"	"Lincoln County, West Virginia"	"wv"	"050"	"00"	"ACSSF"	"0000034"	""	""	""	""	"54"	"043"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US54043"	""	""	"1131925075"	"4023478"	21482	21482	49.15354	437.038750758691	438.5922	437.0388	1.553474	99.65	0.35	21482	1323	1528	1196	789	1570	2332	2799	3085	3183	2206	1117	354	6.16	7.11	5.57	3.67	7.31	10.86	13.03	14.36	14.82	10.27	5.2	1.65	2.69	7969	0	7969	0	100	19416
"54045"	"Logan County, West Virginia"	"Logan County, West Virginia"	"wv"	"050"	"00"	"ACSSF"	"0000035"	""	""	""	""	"54"	"045"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US54045"	""	""	"1175209778"	"4830034"	35166	35166	77.50065	453.751032051114	455.6159	453.751	1.864887	99.59	0.41	35166	1967	1827	2229	1243	2592	3925	4915	4662	5796	3663	1667	680	5.59	5.2	6.34	3.53	7.37	11.16	13.98	13.26	16.48	10.42	4.74	1.93	2.47	12853	0	12853	0	100	20843
"54047"	"McDowell County, West Virginia"	"McDowell County, West Virginia"	"wv"	"050"	"00"	"ACSSF"	"0000036"	""	""	""	""	"54"	"047"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US54047"	""	""	"1381646921"	"3733264"	20273	20273	38.00307	533.456902503023	534.8983	533.4569	1.441421	99.73	0.27	20273	1104	1069	1025	647	1399	2477	2595	2788	3454	2160	1132	423	5.45	5.27	5.06	3.19	6.9	12.22	12.8	13.75	17.04	10.65	5.58	2.09	2.36	4923	0	4923	0	100	14259
"54049"	"Marion County, West Virginia"	"Marion County, West Virginia"	"wv"	"050"	"00"	"ACSSF"	"0000037"	""	""	""	""	"54"	"049"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US54049"	""	""	"799642461"	"7186185"	56716	56716	183.6993	308.743682210111	311.5183	308.7437	2.774602	99.11	0.89	56716	3291	3226	2959	1913	6410	6395	6934	7337	7980	5810	2755	1706	5.8	5.69	5.22	3.37	11.3	11.28	12.23	12.94	14.07	10.24	4.86	3.01	2.47	26880	10	26870	0.04	99.96	24250
"54051"	"Marshall County, West Virginia"	"Marshall County, West Virginia"	"wv"	"050"	"00"	"ACSSF"	"0000038"	""	""	""	""	"54"	"051"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US54051"	""	""	"791063503"	"17411500"	32296	32296	105.739	305.431333272587	312.154	305.4313	6.722618	97.85	2.15	32296	1658	1638	2054	1198	2408	3428	3930	4494	5246	3599	2003	640	5.13	5.07	6.36	3.71	7.46	10.61	12.17	13.92	16.24	11.14	6.2	1.98	2.39	14300	3	14297	0.02	99.98	23166
"54053"	"Mason County, West Virginia"	"Mason County, West Virginia"	"wv"	"050"	"00"	"ACSSF"	"0000039"	""	""	""	""	"54"	"053"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US54053"	""	""	"1115633279"	"36174541"	27060	27060	62.82089	430.748435900089	444.7155	430.7484	13.96707	96.86	3.14	27060	1453	1553	1606	1070	1902	2998	3399	3696	4266	2961	1579	577	5.37	5.74	5.93	3.95	7.03	11.08	12.56	13.66	15.76	10.94	5.84	2.13	2.42	10074	4	10070	0.04	99.96	20253
"54055"	"Mercer County, West Virginia"	"Mercer County, West Virginia"	"wv"	"050"	"00"	"ACSSF"	"0000040"	""	""	""	""	"54"	"055"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US54055"	""	""	"1085116214"	"4432246"	61476	61476	146.7328	418.965709493635	420.677	418.9657	1.7113	99.59	0.41	61476	3666	3763	3041	2189	5451	7132	7211	7815	9201	6783	3763	1461	5.96	6.12	4.95	3.56	8.87	11.6	11.73	12.71	14.97	11.03	6.12	2.38	2.41	24954	0	24954	0	100	21190
"54057"	"Mineral County, West Virginia"	"Mineral County, West Virginia"	"wv"	"050"	"00"	"ACSSF"	"0000041"	""	""	""	""	"54"	"057"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US54057"	""	""	"849173056"	"3502975"	27606	27606	84.19863	327.867563865161	329.2201	327.8676	1.352506	99.59	0.41	27606	1454	1323	1871	1021	2603	2892	3206	3885	3944	3269	1450	688	5.27	4.79	6.78	3.7	9.43	10.48	11.61	14.07	14.29	11.84	5.25	2.49	2.37	11828	0	11828	0	100	20093
"54059"	"Mingo County, West Virginia"	"Mingo County, West Virginia"	"wv"	"050"	"00"	"ACSSF"	"0000042"	""	""	""	""	"54"	"059"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US54059"	""	""	"1095914381"	"2190076"	25549	25549	60.38027	423.134921088437	423.9805	423.1349	0.8455931	99.8	0.2	25549	1619	1396	1775	908	1863	3031	3377	3603	3942	2481	1250	304	6.34	5.46	6.95	3.55	7.29	11.86	13.22	14.1	15.43	9.71	4.89	1.19	2.35	9027	0	9027	0	100	19502
"54061"	"Monongalia County, West Virginia"	"Monongalia County, West Virginia"	"wv"	"050"	"00"	"ACSSF"	"0000043"	""	""	""	""	"54"	"061"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US54061"	""	""	"932572492"	"15051916"	102827	102827	285.5764	360.068262864538	365.8799	360.0683	5.811577	98.41	1.59	102827	4981	4747	4423	2511	24024	17444	11412	11125	10935	6584	3257	1384	4.84	4.62	4.3	2.44	23.36	16.96	11.1	10.82	10.63	6.4	3.17	1.35	2.54	52388	6	52382	0.01	99.99	28041
"54063"	"Monroe County, West Virginia"	"Monroe County, West Virginia"	"wv"	"050"	"00"	"ACSSF"	"0000044"	""	""	""	""	"54"	"063"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US54063"	""	""	"1224422315"	"2298715"	13496	13496	28.54773	472.752102326343	473.6396	472.7521	0.8875389	99.81	0.19	13496	668	811	761	458	889	1291	1540	1875	2026	1970	712	495	4.95	6.01	5.64	3.39	6.59	9.57	11.41	13.89	15.01	14.6	5.28	3.67	2.25	5571	7	5564	0.13	99.87	21257
"54065"	"Morgan County, West Virginia"	"Morgan County, West Virginia"	"wv"	"050"	"00"	"ACSSF"	"0000045"	""	""	""	""	"54"	"065"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US54065"	""	""	"593295476"	"1401570"	17514	17514	76.45609	229.072678329012	229.6138	229.0727	0.5411492	99.76	0.24	17514	811	884	1037	663	1194	1668	2030	2717	2883	2151	1249	227	4.63	5.05	5.92	3.79	6.82	9.52	11.59	15.51	16.46	12.28	7.13	1.3	2.41	8384	39	8345	0.47	99.53	23966
"54067"	"Nicholas County, West Virginia"	"Nicholas County, West Virginia"	"wv"	"050"	"00"	"ACSSF"	"0000046"	""	""	""	""	"54"	"067"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US54067"	""	""	"1675296013"	"19608975"	25743	25743	39.79838	646.835429353341	654.4065	646.8354	7.571068	98.84	1.16	25743	1387	1447	1480	862	1961	2763	3136	3647	4059	2984	1620	397	5.39	5.62	5.75	3.35	7.62	10.73	12.18	14.17	15.77	11.59	6.29	1.54	2.38	10613	0	10613	0	100	24244
"54069"	"Ohio County, West Virginia"	"Ohio County, West Virginia"	"wv"	"050"	"00"	"ACSSF"	"0000047"	""	""	""	""	"54"	"069"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US54069"	""	""	"274098955"	"8274300"	43257	43257	408.7397	105.830198441074	109.0249	105.8302	3.194725	97.07	2.93	43257	2274	2414	2123	1495	4618	4716	4876	5581	6752	4367	2710	1331	5.26	5.58	4.91	3.46	10.68	10.9	11.27	12.9	15.61	10.1	6.26	3.08	2.21	21303	16	21287	0.08	99.92	28160
"54071"	"Pendleton County, West Virginia"	"Pendleton County, West Virginia"	"wv"	"050"	"00"	"ACSSF"	"0000048"	""	""	""	""	"54"	"071"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US54071"	""	""	"1802751456"	"5437237"	7291	7291	10.47488	696.046270484651	698.1456	696.0463	2.099329	99.7	0.3	7291	319	407	335	242	526	633	724	1053	1244	931	564	313	4.38	5.58	4.59	3.32	7.21	8.68	9.93	14.44	17.06	12.77	7.74	4.29	2.28	2918	76	2842	2.6	97.4	23325
"54073"	"Pleasants County, West Virginia"	"Pleasants County, West Virginia"	"wv"	"050"	"00"	"ACSSF"	"0000049"	""	""	""	""	"54"	"073"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US54073"	""	""	"336965607"	"11510007"	7612	7612	58.50742	130.103151057071	134.5472	130.1031	4.444039	96.7	3.3	7612	320	380	445	324	615	817	1036	1183	1081	847	406	158	4.2	4.99	5.85	4.26	8.08	10.73	13.61	15.54	14.2	11.13	5.33	2.08	2.46	3202	0	3202	0	100	23580
"54075"	"Pocahontas County, West Virginia"	"Pocahontas County, West Virginia"	"wv"	"050"	"00"	"ACSSF"	"0000050"	""	""	""	""	"54"	"075"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US54075"	""	""	"2435322188"	"3978619"	8620	8620	9.167451	940.283164246321	941.8193	940.2831	1.536153	99.84	0.16	8620	403	370	475	273	564	898	956	1312	1444	1160	604	161	4.68	4.29	5.51	3.17	6.54	10.42	11.09	15.22	16.75	13.46	7.01	1.87	2.28	3852	0	3852	0	100	22328
"54077"	"Preston County, West Virginia"	"Preston County, West Virginia"	"wv"	"050"	"00"	"ACSSF"	"0000051"	""	""	""	""	"54"	"077"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US54077"	""	""	"1680406633"	"6681831"	33793	33793	52.08469	648.80866475057	651.3885	648.8087	2.57987	99.6	0.4	33793	1791	1992	1646	1150	2460	4532	4468	4874	4990	3485	1646	759	5.3	5.89	4.87	3.4	7.28	13.41	13.22	14.42	14.77	10.31	4.87	2.25	2.51	14791	26	14765	0.18	99.82	21716
"54079"	"Putnam County, West Virginia"	"Putnam County, West Virginia"	"wv"	"050"	"00"	"ACSSF"	"0000052"	""	""	""	""	"54"	"079"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US54079"	""	""	"895302287"	"12226982"	56743	56743	164.1498	345.67815449338	350.399	345.6782	4.720864	98.65	1.35	56743	3365	3917	3480	2296	3817	6580	7697	8067	8122	5652	2941	809	5.93	6.9	6.13	4.05	6.73	11.6	13.56	14.22	14.31	9.96	5.18	1.43	2.59	26511	110	26401	0.41	99.59	29173
"54081"	"Raleigh County, West Virginia"	"Raleigh County, West Virginia"	"wv"	"050"	"00"	"ACSSF"	"0000053"	""	""	""	""	"54"	"081"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US54081"	""	""	"1567864566"	"10336250"	78051	78051	128.9341	605.355922884585	609.3468	605.3559	3.990849	99.35	0.65	78051	4594	4322	4822	2691	5935	9752	10462	9731	11615	8070	4189	1868	5.89	5.54	6.18	3.45	7.6	12.49	13.4	12.47	14.88	10.34	5.37	2.39	2.42	31353	40	31313	0.13	99.87	22590
"54083"	"Randolph County, West Virginia"	"Randolph County, West Virginia"	"wv"	"050"	"00"	"ACSSF"	"0000054"	""	""	""	""	"54"	"083"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US54083"	""	""	"2692810850"	"667359"	29287	29287	28.1687	1039.70008818574	1039.958	1039.7	0.2576688	99.98	0.02	29287	1524	1597	1542	980	2496	3613	3412	4103	4217	3455	1610	738	5.2	5.45	5.27	3.35	8.52	12.34	11.65	14.01	14.4	11.8	5.5	2.52	2.33	12578	0	12578	0	100	22079
"54085"	"Ritchie County, West Virginia"	"Ritchie County, West Virginia"	"wv"	"050"	"00"	"ACSSF"	"0000055"	""	""	""	""	"54"	"085"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US54085"	""	""	"1170648311"	"4425143"	10044	10044	22.22174	451.989862501293	453.6984	451.9899	1.708557	99.62	0.38	10044	481	626	617	346	745	994	1153	1489	1570	1174	632	217	4.79	6.23	6.14	3.44	7.42	9.9	11.48	14.82	15.63	11.69	6.29	2.16	2.51	4105	0	4105	0	100	20711
"54087"	"Roane County, West Virginia"	"Roane County, West Virginia"	"wv"	"050"	"00"	"ACSSF"	"0000056"	""	""	""	""	"54"	"087"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US54087"	""	""	"1252422377"	"404682"	14513	14513	30.01263	483.563012647163	483.7193	483.563	0.1562486	99.97	0.03	14513	755	768	1093	570	988	1415	1778	2026	2289	1668	899	264	5.2	5.29	7.53	3.93	6.81	9.75	12.25	13.96	15.77	11.49	6.19	1.82	2.54	5097	0	5097	0	100	18954
"54089"	"Summers County, West Virginia"	"Summers County, West Virginia"	"wv"	"050"	"00"	"ACSSF"	"0000057"	""	""	""	""	"54"	"089"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US54089"	""	""	"933901347"	"18506974"	13325	13325	36.95421	360.581352500475	367.7269	360.5814	7.145583	98.06	1.94	13325	528	659	697	434	845	1497	1733	1900	2197	1548	952	335	3.96	4.95	5.23	3.26	6.34	11.23	13.01	14.26	16.49	11.62	7.14	2.51	2.23	5322	0	5322	0	100	19652
"54091"	"Taylor County, West Virginia"	"Taylor County, West Virginia"	"wv"	"050"	"00"	"ACSSF"	"0000058"	""	""	""	""	"54"	"091"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US54091"	""	""	"447475066"	"7532835"	16949	16949	98.1009	172.771098553352	175.6795	172.7711	2.908444	98.34	1.66	16949	957	923	1000	563	1235	2011	2194	2491	2513	1777	922	363	5.65	5.45	5.9	3.32	7.29	11.87	12.94	14.7	14.83	10.48	5.44	2.14	2.45	7641	0	7641	0	100	22915
